tipo,bairro,area,quartos,banheiros,vagas,condominio,preco
Apartamento,Meireles,28,1,1,1,0.0,430000.0
Apartamento,Cocó,54,2,2,1,0.0,427990.0
Apartamento,Parreão,65,3,2,1,180.0,300000.0
Apartamento,Parque Iracema,110,3,4,2,1057.0,1155000.0
Apartamento,Meireles,65,2,1,1,771.0,700000.0
Apartamento,Fátima,73,3,3,2,350.0,520000.0
Apartamento,Salinas,49,2,2,1,330.0,270000.0
Apartamento,Meireles,435,4,6,5,3500.0,9000000.0
Apartamento,Meireles,400,4,6,9,3000.0,6700000.0
Apartamento,Parquelândia,94,3,3,2,618.0,790000.0
Apartamento,Aldeota,176,3,0,3,1950.0,2000000.0
Apartamento,Papicu,69,3,3,2,600.0,549000.0
Apartamento,Cocó,135,3,4,3,0.0,1470000.0
Apartamento,Praia do Futuro I,123,3,2,2,800.0,270000.0
Apartamento,Aldeota,117,3,2,2,0.0,1499000.0
Apartamento,Parangaba,61,3,2,1,300.0,265000.0
Apartamento,Mucuripe,40,1,1,1,298.0,350000.0
Apartamento,Parangaba,52,2,2,1,376.0,320000.0
Apartamento,Cocó,100,3,4,2,800.0,850000.0
Apartamento,Cidade dos Funcionários,90,3,4,2,800.0,740000.0
Apartamento,Meireles,94,3,3,1,2200.0,700000.0
Apartamento,Cristo Redentor,54,2,1,1,356.0,250000.0
Apartamento,Aldeota,175,4,5,2,1342.0,960000.0
Apartamento,Cambeba,105,3,3,2,820.0,982000.0
Apartamento,Parangaba,57,3,2,1,0.0,360000.0
Apartamento,Itaperi,56,2,1,1,3.0,190000.0
Apartamento,Aldeota,50,2,2,1,0.0,610000.0
Apartamento,Praia do Futuro II,65,3,2,1,10.0,517000.0
Apartamento,Aldeota,2,2,0,3,750.0,1080000.0
Apartamento,Cambeba,90,3,2,2,750.0,925000.0
Apartamento,Monte Castelo,50,2,2,1,0.0,325000.0
Apartamento,Engenheiro Luciano Cavalcante,119,3,5,2,800.0,969000.0
Apartamento,Aldeota,140,3,4,2,0.0,880000.0
Apartamento,Cambeba,1,1,0,2,600.0,330000.0
Apartamento,Parque Iracema,77,3,3,2,700.0,770000.0
Apartamento,Aldeota,212,4,4,2,2000.0,900000.0
Apartamento,Parangaba,57,3,2,2,0.0,377504.0
Apartamento,Meireles,208,3,5,3,2400.0,2990000.0
Apartamento,Cocó,116,3,4,2,1100.0,490000.0
Apartamento,Papicu,100,3,2,1,900.0,429000.0
Apartamento,Aldeota,94,3,4,2,1200.0,949999.0
Apartamento,Cambeba,96,4,4,2,750.0,315000.0
Apartamento,Guararapes,177,4,5,3,1750.0,1900000.0
Apartamento,Centro,55,2,2,1,450.0,599000.0
Apartamento,Meireles,73,2,2,1,687.0,4700.0
Apartamento,Cidade dos Funcionários,114,3,2,1,550.0,220000.0
Apartamento,Meireles,325,4,5,5,4500.0,4700000.0
Apartamento,Parquelândia,78,3,2,2,506.0,800000.0
Apartamento,Guararapes,164,3,4,3,1250.0,1380000.0
Apartamento,Guararapes,195,4,0,4,1980.0,650000.0
Apartamento,Cocó,135,3,5,3,0.0,1430000.0
Apartamento,Meireles,243,4,4,4,2520.0,1680000.0
Apartamento,Praia do Futuro II,53,2,2,1,200.0,432000.0
Apartamento,Meireles,460,4,6,5,3000.0,2490000.0
Apartamento,Aldeota,330,4,4,5,2237.0,4590000.0
Apartamento,Maraponga,43,2,1,1,0.0,254990.0
Apartamento,Meireles,38,1,1,1,0.0,573000.0
Apartamento,Cambeba,63,3,2,1,344.0,519900.0
Apartamento,Joaquim Távora,92,4,3,2,890.0,769999.0
Apartamento,Aldeota,120,3,5,3,1500.0,1726000.0
Apartamento,Aldeota,40,1,1,1,0.0,540000.0
Apartamento,Mucuripe,41,1,1,1,1550.0,560000.0
Apartamento,José Bonifácio,78,3,2,2,440.0,579000.0
Apartamento,Papicu,110,3,3,2,1180.0,330000.0
Apartamento,Mucuripe,221,3,4,4,2200.0,2300000.0
Apartamento,Sapiranga,72,3,3,2,300.0,250000.0
Apartamento,Meireles,107,3,3,2,1300.0,720000.0
Apartamento,Bela Vista,62,2,2,1,369.0,150000.0
Apartamento,Papicu,78,2,3,2,680.0,290000.0
Apartamento,Meireles,200,3,5,4,2500.0,1000000.0
Apartamento,Prefeito José Walter,43,2,2,1,0.0,215000.0
Apartamento,Meireles,68,3,3,2,1171.0,700000.0
Apartamento,Parque Del Sol,113,3,4,2,1064.0,690000.0
Apartamento,Aldeota,163,4,6,3,100.0,2868000.0
Apartamento,Aldeota,304,4,5,4,328.0,1200000.0
Apartamento,Parreão,61,3,2,1,0.0,485000.0
Apartamento,Centro,54,2,1,1,607.0,684760.0
Apartamento,Mucuripe,221,3,5,3,0.0,1800000.0
Apartamento,Meireles,271,4,6,5,2000.0,3682629.0
Apartamento,Quintino Cunha,45,2,1,1,378.0,124900.0
Apartamento,Papicu,95,3,3,1,550.0,310000.0
Apartamento,Aldeota,117,3,4,2,1200.0,1400000.0
Apartamento,Cocó,55,2,2,1,0.0,471000.0
Apartamento,Parangaba,84,3,3,2,750.0,369999.0
Apartamento,Barra do Ceará,39,2,0,2,0.0,254990.0
Apartamento,Mucuripe,0,0,0,0,0.0,920000.0
Apartamento,Cambeba,12,3,3,2,747.0,910000.0
Apartamento,Cocó,105,3,3,2,800.0,959000.0
Apartamento,Praia de Iracema,55,2,1,1,600.0,520000.0
Apartamento,Cocó,92,3,3,1,900.0,310000.0
Apartamento,Vila Velha,49,2,0,1,300.0,135000.0
Apartamento,Aldeota,95,3,2,2,0.0,1385000.0
Apartamento,Presidente Kennedy,65,3,2,1,450.0,329000.0
Apartamento,Fátima,141,4,4,3,111.0,1947570.0
Apartamento,Papicu,102,3,2,2,1087.0,340000.0
Apartamento,Meireles,188,4,4,3,1700.0,2270000.0
Apartamento,de Lourdes,88,2,2,2,800.0,900000.0
Apartamento,Papicu,95,3,4,2,541.0,870000.0
Apartamento,Dionisio Torres,116,3,4,2,1400.0,530000.0
Apartamento,Meireles,249,4,5,5,2424.0,3300000.0
Apartamento,Prefeito José Walter,43,2,1,1,290.0,200000.0
Apartamento,Parque Iracema,110,3,4,2,0.0,1100000.0
Apartamento,Parque Iracema,73,3,2,2,630.0,620000.0
Apartamento,Vicente Pinzon,95,3,2,2,550.0,360000.0
Apartamento,Aldeota,95,4,3,1,0.0,390000.0
Apartamento,Cocó,129,3,3,2,1200.0,480000.0
Apartamento,Itaperi,47,2,2,1,2.0,377504.0
Apartamento,Centro,70,3,2,1,460.0,200000.0
Apartamento,Cocó,55,2,2,1,50.0,492000.0
Apartamento,Centro,100,3,3,3,456.0,890000.0
Apartamento,Meireles,69,2,1,1,600.0,1200000.0
Apartamento,Varjota,172,4,3,1,800.0,350000.0
Apartamento,Jacarecanga,110,3,3,1,0.0,310000.0
Apartamento,Passaré,50,2,2,1,0.0,287000.0
Apartamento,Montese,53,2,1,1,850.0,190000.0
Apartamento,Cidade dos Funcionários,60,3,2,2,540.0,280000.0
Apartamento,Meireles,272,4,6,4,2250.0,1250000.0
Apartamento,Aldeota,130,3,2,1,1100.0,455000.0
Apartamento,Meireles,55,2,2,1,0.0,895000.0
Apartamento,Praia do Futuro II,47,2,1,1,0.0,328000.0
Apartamento,Praia do Futuro,39,2,1,1,0.0,255000.0
Apartamento,Presidente Kennedy,68,2,2,1,400.0,504000.0
Apartamento,Presidente Kennedy,54,2,2,1,0.0,410000.0
Apartamento,Meireles,129,3,4,3,0.0,1404000.0
Apartamento,Barra do Ceará,45,2,1,1,280.0,245000.0
Apartamento,Aldeota,87,2,3,2,0.0,950000.0
Apartamento,Dionisio Torres,118,3,4,2,1550.0,570000.0
Apartamento,Montese,42,2,1,1,200.0,190000.0
Apartamento,Meireles,72,3,2,2,1041.0,970000.0
Apartamento,Aldeota,115,3,2,1,1090.0,340000.0
Apartamento,Presidente Kennedy,53,3,2,1,111.0,421000.0
Apartamento,Jacarecanga,71,3,2,1,577.0,425000.0
Apartamento,Aldeota,150,3,4,2,1400.0,799000.0
Apartamento,Meireles,170,3,3,2,1445.0,750000.0
Apartamento,Serrinha,63,3,2,2,370.0,269999.0
Apartamento,Aldeota,136,3,4,2,1200.0,1300000.0
Apartamento,Aldeota,67,3,1,2,750.0,535000.0
Apartamento,Patriolino Ribeiro,146,3,4,3,1202.0,1500000.0
Apartamento,Guararapes,235,4,6,4,0.0,2563583.0
Apartamento,Cambeba,74,3,2,2,680.0,580000.0
Apartamento,Meireles,198,4,5,3,2100.0,1350000.0
Apartamento,Cidade dos Funcionários,48,2,1,1,426.0,155000.0
Apartamento,Aldeota,110,3,4,2,1100.0,1220000.0
Apartamento,Fátima,116,4,3,2,0.0,270000.0
Apartamento,Parangaba,63,3,2,2,340.0,289999.0
Apartamento,Aldeota,150,3,3,3,1585.0,1195000.0
Apartamento,Joaquim Távora,56,2,2,1,580.0,450000.0
Apartamento,Aldeota,143,3,4,2,1400.0,600000.0
Apartamento,Aldeota,125,3,4,1,1220.0,650000.0
Apartamento,Meireles,58,2,2,2,850.0,878000.0
Apartamento,Meireles,4,2,2,1,0.0,550000.0
Apartamento,Cocó,206,3,5,4,0.0,1549999.0
Apartamento,Meireles,249,5,7,2,2000.0,849000.0
Apartamento,Meireles,276,4,4,4,3350.0,1500000.0
Apartamento,Mondubim,63,3,2,1,483.0,420000.0
Apartamento,Meireles,70,2,2,2,630.0,1270000.0
Apartamento,Dionisio Torres,130,3,1,2,1800.0,550000.0
Apartamento,Aldeota,125,3,4,2,1379.0,550000.0
Apartamento,Meireles,275,4,5,4,2618.0,2300000.0
Apartamento,Papicu,98,3,3,2,650.0,963000.0
Apartamento,Meireles,59,2,2,1,0.0,858338.0
Apartamento,Engenheiro Luciano Cavalcante,119,4,5,3,800.0,986887.0
Apartamento,Jóquei Clube,68,2,2,1,436.0,420000.0
Apartamento,Cocó,99,2,2,2,950.0,970000.0
Apartamento,Cocó,142,3,4,2,1200.0,380000.0
Apartamento,Meireles,55,2,2,1,0.0,859000.0
Apartamento,Aldeota,148,3,4,2,950.0,355000.0
Apartamento,Maraponga,83,3,2,2,756.0,370000.0
Apartamento,Cambeba,62,2,2,2,550.0,459999.0
Apartamento,Meireles,425,4,0,5,0.0,5000000.0
Apartamento,Praia do Futuro II,60,1,2,1,0.0,380000.0
Apartamento,Vicente Pinzon,98,3,3,1,600.0,250000.0
Apartamento,José de Alencar,50,2,2,1,0.0,330088.0
Apartamento,Mondubim,49,2,1,1,0.0,195900.0
Apartamento,Presidente Kennedy,95,3,3,1,300.0,265000.0
Apartamento,Meireles,2,1,1,1,0.0,321000.0
Apartamento,Engenheiro Luciano Cavalcante,106,4,4,3,920.0,649000.0
Apartamento,Praia do Futuro,59,2,2,1,700.0,450000.0
Apartamento,Papicu,78,3,3,2,530.0,750000.0
Apartamento,Aldeota,140,3,3,2,1600.0,450000.0
Apartamento,Meireles,90,3,2,2,0.0,290000.0
Apartamento,Meireles,311,4,6,5,0.0,5057549.0
Apartamento,Guararapes,164,3,5,3,1334.0,1504000.0
Apartamento,Engenheiro Luciano Cavalcante,118,3,3,2,850.0,1180000.0
Apartamento,Fátima,62,3,2,2,600.0,390000.0
Apartamento,Fátima,105,3,1,2,1095.0,570000.0
Apartamento,Papicu,100,4,3,1,837.0,330000.0
Apartamento,Meireles,121,3,3,2,1584.0,620000.0
Apartamento,Cajazeiras,52,2,2,1,570.0,249000.0
Apartamento,Mucuripe,1,1,0,1,766.0,570000.0
Apartamento,Bela Vista,52,2,2,1,350.0,140000.0
Apartamento,Cocó,112,2,3,2,740.0,1599998.0
Apartamento,Presidente Kennedy,59,3,2,1,335.0,250000.0
Apartamento,Cocó,111,3,4,2,950.0,1100000.0
Apartamento,Mucuripe,72,3,0,2,664.0,797397.0
Apartamento,Praia do Futuro II,59,2,2,1,960.0,540000.0
Apartamento,Meireles,70,3,2,2,0.0,1142968.0
Apartamento,Aldeota,123,3,3,2,0.0,630000.0
Apartamento,Fátima,70,3,2,2,50.0,670000.0
Apartamento,Praia de Iracema,41,2,4,1,444.0,556451.0
Apartamento,Couto Fernandes,46,2,2,2,550.0,320000.0
Apartamento,Engenheiro Luciano Cavalcante,189,4,4,4,0.0,2400000.0
Apartamento,Parque Iracema,86,3,3,2,900.0,620000.0
Apartamento,Itaperi,85,3,3,2,600.0,585000.0
Apartamento,Papicu,6,3,2,2,0.0,799000.0
Apartamento,Maraponga,50,2,1,1,256.0,220000.0
Apartamento,Aldeota,48,2,2,1,0.0,439000.0
Apartamento,Parque Iracema,74,3,2,2,620.0,620000.0
Apartamento,Mucuripe,86,2,3,2,0.0,764990.0
Apartamento,Aldeota,156,3,4,3,1600.0,2300000.0
Apartamento,Cambeba,74,3,2,2,680.0,610000.0
Apartamento,Praia de Iracema,54,2,2,1,608.0,685000.0
Apartamento,Passaré,48,2,2,1,0.0,334000.0
Apartamento,Meireles,68,2,2,1,790.0,640000.0
Apartamento,Aldeota,155,3,4,2,1468.0,620000.0
Apartamento,Aldeota,2,2,0,2,0.0,1382195.0
Apartamento,Aldeota,1,1,0,1,0.0,572500.0
Apartamento,Jangurussu,55,2,2,1,220.0,250000.0
Apartamento,Parque Iracema,125,4,5,2,760.0,990000.0
Apartamento,Messejana,51,2,2,1,0.0,274000.0
Apartamento,Papicu,94,3,4,2,850.0,340000.0
Apartamento,São João do Tauape,102,2,2,1,620.0,200000.0
Apartamento,Cocó,111,3,4,2,1300.0,1250000.0
Apartamento,Varjota,123,3,3,2,0.0,550000.0
Apartamento,Cocó,268,4,5,5,3000.0,800000.0
Apartamento,Joaquim Távora,65,3,2,2,1100.0,410000.0
Apartamento,Benfica,123,3,3,1,510.0,380000.0
Apartamento,Meireles,232,4,4,4,0.0,3250000.0
Apartamento,Parquelândia,284,4,4,2,0.0,1199000.0
Apartamento,Fátima,110,3,1,1,500.0,250000.0
Apartamento,Mucuripe,82,2,1,1,1400.0,650000.0
Apartamento,Joaquim Távora,124,3,3,2,900.0,330000.0
Apartamento,Aldeota,64,2,2,1,764.0,840000.0
Apartamento,Passaré,45,2,1,1,485.0,125000.0
Apartamento,Meireles,72,3,2,2,825.0,660000.0
Apartamento,Praia do Futuro I,1,1,0,2,0.0,340000.0
Apartamento,Edson Queiroz,91,3,2,2,950.0,959000.0
Apartamento,Guararapes,90,3,2,2,0.0,1076000.0
Apartamento,Mucuripe,3,3,0,4,1976.0,3100000.0
Apartamento,Fátima,115,3,3,1,990.0,350000.0
Apartamento,Meireles,150,3,4,2,1430.0,1260000.0
Apartamento,Engenheiro Luciano Cavalcante,74,2,3,2,779.0,735000.0
Apartamento,Cocó,112,3,4,3,800.0,1050000.0
Apartamento,Aldeota,133,3,4,2,1200.0,620000.0
Apartamento,Meireles,45,1,1,1,0.0,734000.0
Apartamento,Fátima,63,2,2,1,800.0,215000.0
Apartamento,Meireles,40,1,1,1,0.0,565000.0
Apartamento,Monte Castelo,105,3,4,2,750.0,550000.0
Apartamento,Aldeota,54,2,2,1,0.0,600000.0
Apartamento,José de Alencar,56,2,2,2,830.0,255000.0
Apartamento,Papicu,63,3,2,1,648.0,230000.0
Apartamento,Engenheiro Luciano Cavalcante,70,3,1,2,790.0,665000.0
Apartamento,Fátima,70,3,2,2,550.0,549999.0
Apartamento,Papicu,139,4,4,2,1200.0,530000.0
Apartamento,Damas,65,3,2,2,530.0,290000.0
Apartamento,Aldeota,40,1,1,1,0.0,637807.0
Apartamento,Meireles,1,2,2,1,757.0,883288.0
Apartamento,Centro,87,2,3,2,731.0,400000.0
Apartamento,Meireles,240,3,3,3,3000.0,2890000.0
Apartamento,Parangaba,51,2,2,1,322.0,310000.0
Apartamento,Meireles,455,4,0,5,0.0,6000000.0
Apartamento,Fátima,148,4,3,2,396.0,245000.0
Apartamento,Parque Manibura,57,3,2,1,765.0,260000.0
Apartamento,Meireles,126,3,0,3,1350.0,1000000.0
Apartamento,Presidente Kennedy,53,2,2,1,10.0,420000.0
Apartamento,Aldeota,337,4,5,5,0.0,5024553.0
Apartamento,Meireles,215,4,6,2,2050.0,1100000.0
Apartamento,Meireles,134,3,4,2,2000.0,750000.0
Apartamento,Papicu,136,4,3,2,1200.0,525000.0
Apartamento,Papicu,2,2,0,2,0.0,844294.0
Apartamento,Engenheiro Luciano Cavalcante,65,3,2,2,0.0,659021.0
Apartamento,Aldeota,141,3,5,3,1400.0,1900000.0
Apartamento,Cidade dos Funcionários,60,3,2,1,540.0,280000.0
Apartamento,Meireles,5,5,0,5,0.0,4500000.0
Apartamento,Aldeota,115,3,2,2,1200.0,495000.0
Apartamento,Praia do Futuro,70,2,2,2,780.0,350000.0
Apartamento,Mucuripe,4,4,0,4,3.0,3300000.0
Apartamento,Praia do Futuro,30,1,1,1,700.0,350000.0
Apartamento,Parque Dois Irmãos,54,2,2,2,400.0,300000.0
Apartamento,Dunas,125,3,3,2,1600.0,1300000.0
Apartamento,Meireles,82,2,3,2,10.0,1263565.0
Apartamento,Meireles,2,2,0,4,2300.0,1300000.0
Apartamento,Presidente Kennedy,103,2,1,3,700.0,420000.0
Apartamento,Sapiranga,0,0,0,0,0.0,325021.0
Apartamento,Joaquim Távora,1,1,0,1,555.0,320000.0
Apartamento,Cambeba,215,4,5,3,0.0,530000.0
Apartamento,Cambeba,62,2,2,2,630.0,530000.0
Apartamento,Varjota,120,3,2,1,1100.0,369000.0
Apartamento,Varjota,113,3,2,2,600.0,430000.0
Apartamento,Aldeota,178,4,5,3,1900.0,870000.0
Apartamento,Cocó,165,4,6,3,1297.0,1499000.0
Apartamento,Meireles,192,4,5,3,1500.0,1700000.0
Apartamento,Cocó,130,3,4,2,1080.0,590000.0
Apartamento,Dionisio Torres,183,3,4,2,1350.0,690000.0
Apartamento,Praia do Futuro,48,2,2,1,0.0,345000.0
Apartamento,Montese,73,2,2,1,360.0,200000.0
Apartamento,Cocó,220,4,5,4,2200.0,2785000.0
Apartamento,Cajazeiras,61,3,1,1,410.0,170000.0
Apartamento,Meireles,165,3,4,3,1600.0,1900000.0
Apartamento,Cocó,56,2,2,2,500.0,370000.0
Apartamento,Guararapes,303,4,6,4,4650.0,2800000.0
Apartamento,São João do Tauape,114,3,4,2,920.0,840000.0
Apartamento,Mondubim,45,2,1,1,0.0,235000.0
Apartamento,Parque Iracema,83,3,2,2,0.0,874279.0
Apartamento,Mucuripe,72,3,3,2,0.0,765000.0
Apartamento,Parquelândia,53,2,2,1,200.0,322377.0
Apartamento,Parreão,130,3,3,2,1050.0,429777.0
Apartamento,Conjunto Esperança,47,2,1,1,175.0,100000.0
Apartamento,Montese,53,2,1,1,800.0,210000.0
Apartamento,Aldeota,157,3,5,4,1700.0,700000.0
Apartamento,Planalto Ayrton Senna,69,2,2,1,0.0,179000.0
Apartamento,Aldeota,80,3,2,2,533.0,750000.0
Apartamento,Joaquim Távora,124,3,2,1,900.0,330000.0
Apartamento,Engenheiro Luciano Cavalcante,70,3,2,2,606.0,789000.0
Apartamento,Engenheiro Luciano Cavalcante,60,3,2,1,850.0,380000.0
Apartamento,Aldeota,299,5,5,4,0.0,1390000.0
Apartamento,Aldeota,105,4,3,1,1300.0,590000.0
Apartamento,Aldeota,126,3,1,2,1500.0,760000.0
Apartamento,Aldeota,2,2,0,4,950.0,886000.0
Apartamento,Guararapes,90,3,3,2,0.0,802000.0
Apartamento,Benfica,103,4,3,1,820.0,420000.0
Apartamento,Cidade 2000,1,1,0,1,485.0,415000.0
Apartamento,Mucuripe,164,3,3,2,630.0,1515000.0
Apartamento,Cocó,63,3,2,2,600.0,410000.0
Apartamento,Meireles,154,3,3,2,1620.0,880000.0
Apartamento,Jardim Cearense,58,2,2,2,355.0,365000.0
Apartamento,Passaré,67,3,1,1,340.0,160000.0
Apartamento,Meireles,124,3,4,2,1300.0,650000.0
Apartamento,Engenheiro Luciano Cavalcante,2,3,4,2,0.0,875000.0
Apartamento,Parque Del Sol,70,3,2,2,630.0,650000.0
Apartamento,Vicente Pinzon,53,2,0,1,550.0,210000.0
Apartamento,Guararapes,220,4,4,4,2100.0,1700000.0
Apartamento,Meireles,60,2,2,1,0.0,1200000.0
Apartamento,Messejana,65,3,2,2,550.0,349999.0
Apartamento,Benfica,100,3,3,1,1020.0,280000.0
Apartamento,Parque Iracema,83,3,2,1,0.0,710990.0
Apartamento,Meireles,40,1,1,1,100.0,580802.0
Apartamento,Papicu,182,3,0,4,1700.0,495000.0
Apartamento,Parquelândia,94,4,3,2,618.0,695000.0
Apartamento,Engenheiro Luciano Cavalcante,142,3,4,3,1350.0,1520000.0
Apartamento,Meireles,155,3,5,2,1500.0,990000.0
Apartamento,Benfica,98,4,3,2,350.0,270000.0
Apartamento,Meireles,80,3,2,1,1170.0,560000.0
Apartamento,Salinas,109,3,0,2,1115.0,572000.0
Apartamento,Papicu,115,3,2,1,700.0,420000.0
Apartamento,Papicu,108,3,3,1,850.0,280000.0
Apartamento,Aldeota,103,3,3,1,1230.0,520000.0
Apartamento,Cambeba,68,3,2,2,1200.0,375000.0
Apartamento,Aldeota,111,4,5,2,1600.0,850000.0
Apartamento,Meireles,249,4,5,5,2420.0,3650000.0
Apartamento,Papicu,110,3,4,2,464.0,955000.0
Apartamento,Fátima,102,3,3,1,731.0,420000.0
Apartamento,Papicu,109,3,3,2,695.0,935000.0
Apartamento,de Lourdes,3,3,0,3,1019.0,1400000.0
Apartamento,Aldeota,60,3,2,1,400.0,634634.0
Apartamento,Cocó,111,3,3,2,0.0,1152800.0
Apartamento,Parque Iracema,105,3,4,2,900.0,770000.0
Apartamento,Meireles,40,1,1,1,0.0,700000.0
Apartamento,Serrinha,70,3,2,2,448.0,320000.0
Apartamento,Monte Castelo,64,2,2,2,430.0,400000.0
Apartamento,Manuel Sátiro,109,3,2,1,200.0,370000.0
Apartamento,Praia do Futuro II,1,1,0,2,400.0,380000.0
Apartamento,Cidade dos Funcionários,66,3,1,2,0.0,230000.0
Apartamento,Presidente Kennedy,55,2,2,1,340.0,460000.0
Apartamento,Cocó,100,2,0,3,900.0,930000.0
Apartamento,Cocó,220,4,5,4,1500.0,2785000.0
Apartamento,Engenheiro Luciano Cavalcante,142,3,5,3,1200.0,1520000.0
Apartamento,Papicu,103,3,3,2,660.0,989000.0
Apartamento,Meireles,305,4,6,4,3300.0,1899000.0
Apartamento,Damas,48,2,2,1,0.0,271046.0
Apartamento,Guararapes,178,4,4,3,1570.0,1800000.0
Apartamento,Meireles,77,2,2,2,660.0,670000.0
Apartamento,Dunas,61,2,2,2,580.0,503803.0
Apartamento,José Bonifácio,105,4,4,2,0.0,1167725.0
Apartamento,José de Alencar,130,3,2,1,350.0,269999.0
Apartamento,Fátima,162,3,4,2,850.0,395000.0
Apartamento,Joaquim Távora,120,3,2,2,800.0,1100000.0
Apartamento,Guararapes,82,3,3,2,0.0,820000.0
Apartamento,Dionisio Torres,118,3,4,2,1050.0,1180000.0
Apartamento,Meireles,61,2,1,2,770.0,680000.0
Apartamento,Centro,87,3,2,2,780.0,630000.0
Apartamento,Meireles,175,4,5,2,1500.0,780000.0
Apartamento,Aldeota,44,2,1,1,0.0,626040.0
Apartamento,Praia de Iracema,2,2,0,2,0.0,1766354.0
Apartamento,Dionisio Torres,129,3,4,2,1166.0,490000.0
Apartamento,Meireles,127,3,3,1,710.0,270000.0
Apartamento,Planalto Ayrton Senna,38,2,1,1,250.0,204000.0
Apartamento,Salinas,107,3,4,2,1269.0,650000.0
Apartamento,Meireles,204,4,5,2,1700.0,1150000.0
Apartamento,Meireles,800,5,6,8,6700.0,11500000.0
Apartamento,Praia do Futuro II,48,2,2,1,0.0,419000.0
Apartamento,Fátima,76,3,2,2,780.0,450000.0
Apartamento,Cocó,54,2,2,1,700.0,667000.0
Apartamento,Maraponga,80,3,3,2,500.0,260000.0
Apartamento,Aldeota,93,3,0,3,750.0,905000.0
Apartamento,Cocó,90,3,4,2,850.0,497000.0
Apartamento,Meireles,356,4,0,5,0.0,3450000.0
Apartamento,Cocó,81,3,3,2,0.0,840000.0
Apartamento,Aldeota,311,4,5,5,2500.0,4600000.0
Apartamento,Jacarecanga,103,3,3,1,724.0,340000.0
Apartamento,Meireles,60,2,2,1,620.0,490000.0
Apartamento,Fátima,60,2,2,2,800.0,300000.0
Apartamento,Engenheiro Luciano Cavalcante,72,2,2,2,900.0,480000.0
Apartamento,São Gerardo,104,3,3,2,981.0,390000.0
Apartamento,Parquelândia,170,3,2,4,1500.0,1100000.0
Apartamento,Passaré,123,2,2,1,418.0,280000.0
Apartamento,Patriolino Ribeiro,71,3,2,2,350.0,916052.0
Apartamento,Mucuripe,90,2,2,1,700.0,540000.0
Apartamento,Parangaba,50,2,2,1,0.0,250000.0
Apartamento,Papicu,2,2,0,3,541.0,963000.0
Apartamento,Presidente Kennedy,87,3,2,2,720.0,260000.0
Apartamento,Vicente Pinzon,152,3,4,2,2050.0,450000.0
Apartamento,Cocó,111,3,4,2,1100.0,1300000.0
Apartamento,Mucuripe,86,2,1,2,720.0,850000.0
Apartamento,Cambeba,65,3,2,1,396.0,295000.0
Apartamento,Meireles,126,3,3,1,750.0,569000.0
Apartamento,Guararapes,90,2,3,1,0.0,420000.0
Apartamento,Monte Castelo,64,3,2,2,514.0,430000.0
Apartamento,Messejana,62,3,3,1,550.0,480683.0
Apartamento,Montese,71,2,2,1,330.0,281000.0
Apartamento,Fátima,54,2,2,1,0.0,603000.0
Apartamento,Monte Castelo,90,3,3,2,526.0,660000.0
Apartamento,Praia do Futuro II,48,2,2,1,266.0,330000.0
Apartamento,Papicu,78,2,2,1,650.0,300000.0
Apartamento,Papicu,142,4,3,2,0.0,450000.0
Apartamento,Meireles,350,4,5,5,4492.0,3500000.0
Apartamento,Dionisio Torres,120,3,5,2,1170.0,1280000.0
Apartamento,Meireles,74,2,2,1,750.0,549000.0
Apartamento,Papicu,210,4,3,2,1700.0,495000.0
Apartamento,Serrinha,55,2,2,1,380.0,290000.0
Apartamento,Meireles,156,3,5,3,1700.0,2300000.0
Apartamento,Aldeota,94,3,2,2,1100.0,950000.0
Apartamento,Meireles,182,4,5,4,2200.0,945000.0
Apartamento,Aldeota,51,2,2,1,0.0,428900.0
Apartamento,Papicu,165,4,5,3,0.0,1990000.0
Apartamento,José de Alencar,88,4,2,1,250.0,250000.0
Apartamento,Meireles,238,3,4,2,1600.0,1800000.0
Apartamento,Meireles,324,4,6,3,4300.0,1600000.0
Apartamento,Guararapes,90,3,3,2,800.0,890000.0
Apartamento,Aldeota,143,3,4,2,1400.0,599000.0
Apartamento,Messejana,51,2,2,1,0.0,270000.0
Apartamento,Praia do Futuro,59,2,2,1,530.0,500000.0
Apartamento,Aldeota,130,3,4,2,980.0,740000.0
Apartamento,Meireles,48,2,1,1,907.0,900000.0
Apartamento,Praia de Iracema,115,3,3,1,0.0,890000.0
Apartamento,Aldeota,60,3,3,1,733.0,300000.0
Apartamento,Praia de Iracema,180,3,4,3,1350.0,929000.0
Apartamento,Maraponga,80,0,0,0,0.0,390000.0
Apartamento,Presidente Kennedy,121,3,4,2,782.0,1100000.0
Apartamento,Aldeota,64,2,2,1,700.0,906000.0
Apartamento,Dunas,170,4,4,2,2413.0,1800000.0
Apartamento,Praia do Futuro II,48,2,2,1,0.0,361716.0
Apartamento,Mucuripe,68,3,2,2,728.0,340000.0
Apartamento,Engenheiro Luciano Cavalcante,120,3,2,3,0.0,928071.0
Apartamento,Maraponga,55,2,2,1,355.0,350000.0
Apartamento,Meireles,69,2,3,2,830.0,970000.0
Apartamento,Cajazeiras,61,3,1,1,280.0,130000.0
Apartamento,Passaré,50,2,2,1,0.0,317500.0
Apartamento,Fátima,73,3,3,2,325.0,499000.0
Apartamento,Benfica,55,2,2,1,750.0,720000.0
Apartamento,Parque Iracema,110,3,4,2,1140.0,1150000.0
